customerName,customerId
Sunanda Kumar K,fdbb81fc-d2c0-4289-8998-3b9ebe907e94
ACPL FINVEST PRIVATE LIMITED,4d0499c3-e6e9-4273-98c1-50d38ee79c58
Zuci,f609f5e5-b221-43f3-be25-48bb8ce0552e
Indus Novateur Softech Private Limited,4aaf3dfd-50b4-44b1-8981-f5ba9bcf5ffd
Henceworth Technologies Private Limited,f24c4885-c200-4e17-acba-4fc04244ad48
NextGen Invitro Diagnostics Pvt Ltd,abad57a6-d994-4c2b-bf21-f05a46ddaa73
ASCHER JEWELS PRIVATE LIMITED,22aa78b5-bcc3-42ee-8544-1e1a890b8387
Unisis Systems And Solutions (India) Pvt Ltd ,d30bfb59-3fb5-42b7-9a84-1046027e89f5
Pangean Global Services Private Limited,271b98c6-9f63-4efe-acd4-09a10eafe61f
National Housing Bank,5c3c17a4-3f9e-4f7a-b48f-4af7282e3e39
rallis.com,5fd29256-6365-4b91-abce-76991fd78388
Wilmer Technologies LLP,e3f997b9-a18c-428e-b058-2734ccedcbd9
Innoworx Technology Services LLC,d66e5f65-e993-4d4e-8720-1af3a3852852
Mount Meru India Private Limited,159bae8b-5ebc-47ed-bdf8-3509ce62cf37
INCOR HOSPITALS PVT LTD CORPORATE,05ae4b92-3c19-45db-ae38-45b037549551
Hubbinger,72b6d9f3-c50e-4f50-a521-c8442b2c872f
I&C TAX SOLUTIONS.,8147bfaa-3b6a-449c-8cc1-c4a0df91e7f1
NGC ENERGY INDIA PRIVATE LIMITED,f2ada239-e9df-4671-b856-028bd9c328e1
CAWStudios-AAD,3fa43bbd-2c24-4574-bffa-7db110894d94
Endpoint Data Analytics,d64d3cba-c542-4a01-b8f4-ba5f5a3aa639
VICTORY PHOTO CENTRE,3e4cc320-0326-4954-b663-f60262970b5d
Propeltech labs India Pvt Ltd,a8df62d0-eea9-44ce-b4a2-65baa6380fe4
ZELIOT CONNECTED SERVICES PRIVATE LIMITED,b124faa1-0257-47d5-9cfc-623c2dddcb5d
Mount Fab Packaging LLP,5f2070bc-c74d-4fff-b80d-f0a38fec7951
Purple Talk India Private Limited,97188401-bfaa-45c9-b754-8e12dd890326
Tamil Nadu Newsprint and Papers Limited,782c302d-c1d3-422f-97d2-b5680db7d421
VNR Jewellery Manufacturers,d43cf74f-bc01-47f0-ac18-f234d20c64cf
Alwafaa Group,66abe2f2-4dcb-4367-aca1-b2f04d09afee
LABNEEDS,95c0f21f-26ec-4792-9cdc-4ae1289393a7
IHOBS WORLD,cf549990-2eca-45db-adfa-c7ebde961e8e
EHOOK SYSTEMS PRIVATE LIMITED,fef555c0-df81-4381-88ad-09a83a9dbbb2
AV Advisors,36801c84-06a9-443b-879b-beb1437d5434
TRDFIN Support Services Private Limited,9898a464-f56b-4f5b-88bd-ebafddcace64
Propel,a8df62d0-eea9-44ce-b4a2-65baa6380fe4
PILOG India Private Limited,ffd1d760-d7c6-4f55-8dc6-ab773ebfa331
Tejarisolutions Pvt Ltd,8a403ded-9ccb-4d2d-96f9-98123588e84f
Kerala Solid Waste Management Project (KSWMP),2e17271a-af8d-47cb-a138-1bd58334a3d8
D N Dokania & Associates,b61eea6a-00a0-4d77-aaa8-c34b1c7b636f
PUKHRAJ LOGISTICS,3ebca9d8-decd-486c-9165-d94e86e9a208
HLL GLOBAL SHIPPING LLC,a4ae03f7-478a-47cb-bd4e-c00db687face
indusnovateur.com,aaf749e9-6cbe-4797-a46b-9ac8b5db12c7
Fernandez Foundation,431e64a5-db10-4aee-99f5-6174bb9d35a1
Centre for Cellular and Molecular Biology,9adb71b5-c460-41b9-a726-778dd7305365
Naveen Associates,cff8c869-20d9-4b3e-a027-bb56bc194c1a
INDUS NET TECHNOLOGIES PVT LTD,97fe28e7-96e0-430d-9681-86537bc13976
PrimeSoft IP Solutions Private Limited,0148b4df-af8b-4bf9-bc06-c0797f566c7c
PURVIEW INDIA CONSULTING AND SERVICES LLP,40ad2aa2-27ee-4071-8692-205d6146c583
IHXCLOUD PRIVATE LIMITED,37c6a946-32d4-4c82-b8d1-1648d2221c58
TechN Vision Ventures Limited,c11d49c2-6688-4d98-830d-84671a8419a1
sniperindia.com,6c000aec-ba76-40bb-a296-4f1275c9ea31
Karneet Enterprises (India) Pvt Ltd,d362bd1e-1ebf-4cd0-aace-960f9f078fed
Royalux Lighting Private Limited,f0d4b16c-2100-4b6c-89d1-2f30a5b643d4
Dhage Industries Pvt Ltd,c91d4033-9e37-4f8b-9191-7de81010a2c9
Reactore India Pvt Ltd,5e9072dd-8f12-4472-9262-6f86d743781c
TRDFIN Support Services Private Limited,80e67dc4-cc20-4a3a-b5e2-28d99f1641de
Applied Brain,6307692b-1204-4e67-bf7e-d9a906d03c04
Annet Technologies (Gujarat),127d0bca-e9d0-4fcb-bb59-2ac895723837
Tata Chemicals Limited,d4815a57-d729-404d-acf8-c4da4e8b875a
Obopay Mobile Technology India Pvt. Ltd.,9064d1c8-dcbb-4b07-a5c0-245c6e92b65e
Reflections Info Systems PVT LTD,b0b120fd-1701-4d59-9e7d-9cdfeed9fcc0
My Choice Sarees Pvt. Ltd.,ed17569b-cb1a-485b-9026-a9d3925d46fa
Alsek Management Services Pvt Ltd,143b4f24-60ce-4338-98ce-9dbd9e11aa83
Magus Customer Dialog Pvt Ltd,5e96c979-095b-46e0-a20d-73617aa80428
Hyderabad Institute of Neuro Sciences Pvt Ltd,eded0932-7fc5-49ed-bba0-904dd647ea17
briodevptm,07782621-ac3c-431b-b38a-b596b49956c0
HINGE CLINICA,70dc94d5-4d08-4d60-9b95-4b4d61053526
MERABT TECHNOLOGIES PRIVATE LIMITED,df8a21f1-7dde-4d44-a5b0-ad8390ed0b77
CELON LABORATORIES PRIVATE LIMITED,67bc1e01-c4b2-4d0b-bbaa-6d61735ee410
Radiant Technologies,a6a0ac69-3335-4df8-ad82-eb38285a6ed6
Mount Meru India Pvt. Ltd.,d07174c6-6225-47be-87cb-16fad1d2d01c
KANAKADURGA FINANCE LIMITED,f91357ed-589f-40e5-a876-3c52b3146c06
Bestmummy Sweet and Cakes,c39b84d0-058c-4aee-91a9-d994372db7d4
Sakshath Technologies Private Limited,2cf1acae-9c51-41af-80e7-36c91d69644b
Secutech Automation India Pvt Ltd,3a17abf0-ffa9-4307-9e97-cf34e83b702e
Mount Meru India Pvt. Ltd.,4f671c78-7873-4d69-940f-fbd6a3c113f5
RAV Industries,a0c1b489-1e25-49a7-871a-8ef252117fe8
Florence Shoe Company Pvt Ltd,ec730351-d157-471e-9258-3ba12318dee9
Mount Meru India Pvt. Ltd.,f54242ed-b80b-42ce-abc2-f3e805584c30
Mount Meru India Private Limited,b9f919c1-3294-43ab-877d-630d590b0585
CHN TECHNOLOGIES,a4fcb469-6336-47ea-a83b-3320488607fc
Iperformics,b28d4341-69d4-4725-9781-3558daa7ad74
syenainfosoft.com,3ca74a86-126a-42ca-8ba9-150f68b1fa72
Codeface Technologies,aab38684-9798-4714-b328-4c7915b32b40
Trizeal,344beaf1-5c3d-4f9e-ae5e-c0c16fbbdb76
Wilmer Technologies LLP,91ed8857-5d39-4022-91c7-555a56a6d62f
Propeltech Labs India Pvt Ltd,a8df62d0-eea9-44ce-b4a2-65baa6380fe4
Brijraj Auto Pvt. Ltd,f35fd1d4-1e1e-414b-952e-bc8d28f52c44
ZeTechno Products and Services Pvt. Ltd.,b98d85f4-1313-43dd-aa30-e722fe86d0a5
PRAKASH PUMP,d0e041ea-0f70-4313-9331-ba6556cad067
ASLF Law Offices,8e59d624-891d-4348-b8b8-7e61012ff967
Cyber Sphere IT Service India Pvt Ltd,89d73fbf-1e89-45c4-8452-30f488afcf6f
Red Mars Hotel and Resorts Pvt. Ltd,f7b191b9-5a31-4515-a2c4-8674dc907cda
ETERNAL FOUNDATION TRUST,a1520946-542c-4e16-85ca-bc6882331d18
1to1help.net,93698627-0574-46ba-9592-ca538bad4e02
Precitec Precision Machineries Pvt Ltd,20efe777-d29e-4bfb-9776-0dd2aa7bebe9
Associated Law Advisers,55f5aae2-ca6a-4203-adba-3ff20a82b787
TechnoGen Digital Pvt Ltd,ad0d7b07-99e0-4e16-9a1a-fed64ae068b7
INFINX HEALTHCARE,04ae8e40-2e6a-404d-a2fc-882249a590c6
TD Education Services,17da17a1-e747-43bf-9082-cf4bcd3dae46
Ultraa Pack Industires Pvt Ltd,94e5a715-b28e-4a2e-ae16-865ca9f55a52
Habeeb Nizamudin,1470f221-21b0-4bdc-b5f6-edd1281aff45
Bulfro Monitech Pvt. Ltd.,df7cb36e-5572-4665-99a4-620527fa69c4
foremenfiefdom.com,ca232dbe-be47-4c57-9d1f-adf0314c1505
Singhvi Dev & Unni LLP,4f90c7e3-7129-4377-ab8c-1546c00d47ac
Nova Aurora Blockchain Technologies Private Limited,35a9e78c-acd1-458d-837d-529025c0c4ac
The Insight Partners,4512177e-e477-473a-ae9b-7f91c4637fc8
Mulherkar,2d61d285-d94b-48fb-b8f6-21a0ccd66f66
Aquila Mobility Solutions Pvt Ltd,debddb2b-32a1-49d9-8717-de66adcc04b1
Enerfra Projects (India) Pvt Ltd,6719248b-c471-4450-a388-9e47b6c987df
SFAA AVIATION ACADAMY PVT LTD,a9d79557-8cfe-4386-83b7-81615acecf7f
Fermbox Bio Pvt Ltd,2648c850-1cfc-47b6-b68a-458fddd85aad
Ansh Intertrade Private Limited,e57854e4-97b3-498b-b534-7002fef41ccd
Paycorp Solutions Private Limited,ebc33efd-7258-4e11-8899-d85c565d0051
BLUE PANDA LABS,213e718a-d1fa-4175-bf6e-6eecd69067d9
PURVIEW INDIA CONSULTING AND SERVICES LLP,48dccd81-8da8-42e9-8089-2fe3f5098a41
SUKAN ENGINEERING PRIVATE LIMITED,a953dcff-0257-4aba-972f-d00c6ec94e47
Kaveri University ,f071b914-ab1b-46f4-a2a1-7bb9d36e4311
SANPHIO GLOBAL LLP,925cd8c9-7099-4084-900d-d80a5ad93dc6
JYOLA FARMS,84293b30-31f3-43fd-a07c-19d9b949dfb9
SFS,3fca8dea-d55a-4a24-8dd6-07e9cce02580
Magnah Law Partners,77bc3c26-bbf8-466b-8e7b-7bc243783cec
Farmgirls Farms,0a82cff8-a241-4534-99c8-da6e5b9eb7a3
Atec Pool,c1f661c6-cae5-476b-b8cd-346379a2f904
Fission Compute Labs Pvt Ltd,f953a2b8-bf49-4ab1-8110-4f51a68fc72c
Pradeep Computers,98bca36d-c231-45ae-a2f8-b094910d15e7
R.S.G. HERBAL HOUSE,4733674e-16b1-4dc3-8933-6f370995acb7
95 Techno,71bed0da-c891-482e-9a21-fade75a5c9c5
studio8designs,c34d8e42-fb10-42c4-bcd1-756b4d826bc7
srsadvisors.com,ba18b037-b570-4a87-949f-879cfc584f93
EPIC SUSTAINABILITY SERVICES PRIVATE LIMITED,39a4921b-a0a6-4f0e-9ff0-ec0aab395733
Gretel Network Of Aircrafts & Turbine Engines Aviation Pvt Ltd,90090ff8-b516-4123-b164-16e14b170d48
Dr.Remedies Labs,e0d387bb-be42-4eae-9c25-e1d27f1fd4e9
Bobton IT Solutions Pvt Ltd,564aaa7f-cc67-47d3-9de7-a2d4be751cf1
MBG Corp,112cddcb-e4af-4364-971f-444e18ff3f98
Ak Automation Systems,6b998f47-a8ac-4802-b416-36108fad60b6
Olympic Industrials,149e750a-cb84-4282-8270-f6da3fdff403
Freight Xpert Logistics Private Limited,d4bad7c2-6e7d-4995-ab68-eb0dbdffa1be
GAA & Co,dd6f55d7-8ee0-4225-b318-ae90e102719e
SHAR PROJECTS PRIVATE LIMITED,7937059e-3486-409e-886b-f1587d94e9be
greycampus.com,564f2f66-ec72-4e92-a9ae-6d59324314dc
PURVIEW INDIA CONSULTING AND SERVICES LLP,5b5a5b2d-d100-4afa-819e-d628f9fe687d
Welkin Convergence Pvt Ltd.,fbd7e182-15b1-4fdb-9f56-cdbb902df4bf
KANSAS OVERSEAS CAREERS PVT LTD,88f12b0f-fed8-4e5a-a0fd-49e7e7ea229b
Intellisense Innovative Systems Private Limited,50324121-0f0f-4bbc-908a-48b45c0cf25a
Code Facts IT Solutions Pvt. Ltd,57f46178-3702-48dc-975b-a7c5392b64c6
Aster Corporation,f1cf7fa5-e5dc-443f-a52a-81bcf086c265
FAVE MARKETING SOLUTIONS,41d749a6-5020-45f9-9498-4000241b3c8f
BOH SOLUTION,5daf842a-2f01-4360-972b-82cbb358a3ea
Brainbox Communications,14236283-f52f-4940-a475-324eb8ed4cf9
NEXTENTI TECH PRIVATE LIMITED,9b856d1c-1e15-42ee-8b7b-fd4176704bc1
Dubaibc,1b046d4a-4b2e-4b29-8ec1-d23a427d953b
Vedantu Innovation Pvt Ltd,3f8f1086-328c-4e8a-8ae3-59e888c74ddb
Gourmethub,ca4ed649-0f9d-4fe5-b6ac-b46e5715c9ae
Blue Ridge Unit A Tower 1 to 8 CHS Ltd.,9d5a928c-0d4b-42a9-a3ef-5e2f795be046
RYNA IT SOLUTIONS PRIVATE LIMITED,1b45e14b-3db6-4996-ae3a-5624eea2af58
FRESHLEARN GLOBAL,c0d24430-91f1-4fe2-8f8e-f77ea197ffcd
RELIANCE RASAYAN PVT LTD,d5e1746d-5f2e-4141-b365-f90e1325e258
C R NARAYANA RAO(CONSULTANTS) PRIVATE LIMITED,ab1c50ad-954d-4374-8980-af0c21358bab
The Dollar Business,86618d83-832a-4160-a66b-b860822c7e15
Konark Solartech Solutions,3de11776-8388-4841-9ef6-440fb6da995f
Datastreet Solutions Pvt Ltd,b07b96e3-3ff4-4eb6-9cd5-aaf126e67ea8
Vison Labs,ec97eb51-d543-4d24-85fb-17bafccd0a81
Contetra Private Limited,630f69a0-d406-4e2e-a60c-16f612439c68
Forum Malls,fdbb81fc-d2c0-4289-8998-3b9ebe907e94
MACHINT SOLUTIONS PRIVATE LIMITED,b0bfbdd8-789b-4de3-9c5a-6eae59221af5
Hyniva Consulting Services Pvt Ltd,997ee121-2c57-4326-943a-b268a4ed5415
A. C. Steel,b66698c1-e15c-4f83-927d-1c9b89060a04
Progient Labs LLP,55fc8480-3472-4011-8217-8e2997023a5c
StudentOpt,1f7b6da8-cc04-4827-a2f7-f7408b3d036c
Techfour Engineering Solutions Private Limited,1608de55-e776-4f83-937c-107caa6d0845
Greencore Electronics Private Limited,296d7e41-0907-4f61-a256-57b5c3b45358
Sky Limit Group,ac2a589f-6fd1-449b-8a39-8f8352b1e165
Tech Robots ,bf69e7f5-a820-465b-9f07-7bccda1d4de7
HUB AND LINKS LOGISTICS (I) PVT. LTD,f8b3a26c-aeb2-4246-90ed-23777a60e84b
Sowrya Manikonda,ff313fd2-564a-45b6-b63b-123b2786d89e
Tridots Tech Private Limited,9dddf813-4fcd-4ab3-b0a8-8566773cb0df
TopMindz,7301dc81-0050-43fc-b1ae-c996c7006443
NOMUS COMM-SYSTEMS PVT. LTD,0b14c51c-9fcc-49f4-8c7d-ea857c4aba63
Barbeque Nation Hospitality Ltd,75c4af7a-fd9b-4106-8fa4-effa091f39af
Brio Technologies Pvt Ltd.,122b3235-fe7c-4d88-a862-e120842cd1c2
Infosys Limited,52ae4190-d065-481a-83c3-7d9294077bd8
Telecon Systems,72c27417-145d-400b-952e-893fd1e7646f
satnavtech.com,06ab7679-58ff-400f-b9c5-dbe979837fad
DYNABLOCKS,80e86e1a-8c26-499a-b1e1-41fc1a7cc7e2
Semnox Solutions Private Limited,c5394d23-4adf-4ef3-b5b1-8aba00661d70
KAPSTON SERVICES LIMITED,0e199deb-a763-4eed-8333-fe88cb052342
Facto Technology Pvt Ltd,4d70c1cb-cb57-42cc-8bbd-e3522fec6688
ALPHASTREET INDIA PRIVATE LIMITED,6d0307db-c481-425d-b4bd-b13fbca212da
Vimbri Media Pvt. Ltd,86618d83-832a-4160-a66b-b860822c7e15
Xemplar Insights,b0b9e640-3402-49f6-9e04-6a31bd4d32d4
Pixel Stamps,ed06b59f-1dd7-4fd3-8feb-dc16e148ff63
Druva Data Solutions Pvt. Ltd,42e61e40-b68a-454f-839e-9383df57c6af
INFOLOGY,c6773c98-4af8-4d23-8f4e-d23b58dfe2a7
Asset Online Pvt Limited,70e2d0ae-cdf3-49d1-bd4f-9f515ea121f4
Nandu Chemical Industries,36b35a72-c7ea-40f5-8678-b15c31b8719c
Swalava Enterprises Private Limited,13f14fd2-a695-46c6-8d93-02559c0301de
Polytronics Enterprises LLP,66ba6c6c-4d0b-48d9-ab7a-e870bb8f118a
nFaktor Solutions Pvt.Ltd,80e5dde0-f9dc-481f-96e0-aa8169af2035
KRGB BUSINESS SOLUTIONS PRIVATE LIMITED,b2253681-5e15-4a64-964f-f52173e0d15b
Puranik Builders Limited,f0c84a3d-c411-4386-bc42-9fb15db1f7cc
Aumni  Techworks LLP,fc46245e-d0e6-4df0-a286-aeea611ceadd
Intelogixs Research Private Limited,b04c2da1-cb08-4b2a-9099-51b492037918
Onezeroone Technologies Private Limited,bd6433c6-78b8-45d2-8f48-aeb9c6ffc1b7
Head Digital Works Private Limited,5555870b-8392-404c-94ea-e1ed5fe182b3
GCR Foods and Beverages Private Limited,ab1cb412-0399-40d8-bc4b-02ad783a0e9e
Suitefy Cloud Solutions Pvt. Ltd,f5cefefc-0638-453f-9b9d-c34ec03701d1
Manaksia Coated Metals & Industries Limited,07c92925-f3fa-43fb-a09b-3a97204a9fb0
IndiGenius HR & Staffing Services Pvt Ltd,c035fbe0-a2fc-43fb-b51a-ca615810c424
Sequel Logistics Pvt Ltd,8f0eec4c-76b6-4829-a110-e55e181958c5
U-To Solutions Pvt Ltd.,378facbd-a388-4c0b-a0b1-d5b98ccfcdd4
Andaman Holidays Private Limited,72387b2d-2939-4c0d-8aea-a2c898391e8d
SKC ENVIRON LAB PVT LTD,381f949e-48ca-4e2a-bfd6-e8ec9d8777e7
Jumbotail Technologies Private Limited,b861db0b-3c1e-4c4d-962b-d7bff4ee91b1
EEB ENGINEERING DESIGN AND CONSULTANCY SERVICES,5c3812c7-862c-4165-81fd-ec02e4a73c38
Hunsply Works,a4fcb469-6336-47ea-a83b-3320488607fc
Furniture World,9cb09ef3-ded8-4227-a5e4-a862086805fd
Narasimha Murthy & Company,0e68d76d-11b5-4ffd-89a1-2fb522dda736
Datagrokr Analytics Private Limited,a82e3020-b5f0-4306-905e-21eebbf21888
DeDote,df39c3ea-e64a-4801-bf87-dd275524cc47
Anemo Prime Pvt Ltd,5539f212-44b1-40f0-8b7b-d7cf7f03078f
CEN Technologies Pvt Ltd,b3634bde-3fb2-49bd-beed-1db4fa700bd8
ABACULUS,5beae877-16e6-4e97-a912-da33f282926a
Go Digital Path,9eb99353-b469-4b4e-833a-f074cd8a7fbc
Ramky,46cf4470-d102-48df-8f9e-3600c249d157
Madhu Medical Solutions LLP,1d0b4531-4207-452b-883d-49d48b43ae87
GCI,807fe524-f628-4346-8953-3c16c3dfea0c
CAKEWALK SOFTWARE CONSULTANCY LLP,7f64e319-7f66-4c6a-b84d-f8ed115659c1
Mount Meru India Private Limited,e9c704f5-703d-4613-a443-bff82c43a0ad
PIERSOFT TECHNOLOGIES,407c9e2c-5b55-46a3-9cbe-0c6d171fa370
AIWT Development Society,cc9cdc8f-d168-4378-890f-d8a03815ce04
Mobilution IT Systems Pvt Ltd,4ab0b6b8-cf39-4c1a-a2e6-29f851f0f8dd
CHN TECHNOLOGIES,c1f055bd-b74c-446e-8a60-058a1dc5128b
SIDDHARTH CARBOCHEM PRODUCTS LTD,ed8a7bb6-9cec-463a-a298-dbb36939a104
RNR Consulting Pvt. Ltd,4585c92e-baa5-400f-a50f-7ba6aa725304
R S Bajaj and Associates,3a89fdb7-4ced-44de-a983-069c4c365bed
VISHESH COUNTRY CACHE PRIVATE LIMITED,d78f86e8-c248-48e8-81bd-5f1e140d71ab
ASTER CORPORATION,10a58c8d-4a71-4453-8302-9a02e6e40d5e
D2K Technologies India Pvt. Ltd.,5366b679-3862-41b8-953c-530969491bc3
CTC SPEED LOGISTICS PVT LTD,ed861b21-6296-4517-9dc5-b3491f00b1b8
AVTEC Limited,667380e5-971d-4294-8c38-fd07e3381129
Mirafra Software Technologies Pvt Ltd,3291c69e-4352-414b-8e4e-e6e098a61d30
Best Application India Pvt Ltd,ec6a7ccd-2a02-45d4-b999-a1957237dec9
QuaQua Experiences Private Limited,c4ab678b-1bd9-4508-9e5c-fbb73126b8cd
INNOVATE,0ae5d9e5-06c4-42f3-9095-c715bc3a7da5
Sukan Engineering Pvt. Ltd.,7f37869e-958d-426f-b49d-3e0f06729695
RIGA FOODS LLP,7907c17a-c5bd-42cf-b3d8-73fdd253bccf
Ticvic Technologies Pvt Ltd,c751444d-b7e3-4837-9cc1-e267cac4a32a
Omnisys Systems,e6a7ff14-6e91-49d0-846d-830223e04f61
Sfcprisms Solutions Private Limited,71503ef6-089c-4a11-b9d0-37f7cd379bdc
ZUCI SYSTEMS (INDIA) PRIVATE LIMITED,ceebb947-6140-4d78-9f88-dc80c5226644
Spineor Webservices Pvt ltd,9d0c2a12-9a96-4c63-b808-9ae196caa550
Trilokana Marketing Pvt ltd,d69a6293-7f29-4e27-a120-04d58d57ee04
Ansh Intertrade Pvt. Ltd,f07487d7-3832-4a02-a333-87d56ac87f41
Microsoft 365 Email,80706d7e-5e7f-4257-bdce-6379b90ece0f
DeDote,c0d9058f-8674-4dd8-b147-df2bf164b031
NITALAKSHAYA AGRI LLP,7c1644e6-7be5-46b5-b6c1-38e32c01bd84
Bajaj Cement Prop.,65c4a050-f285-4e1c-94dc-0f1176858fdd
Hibiz Consulting Private Limited,7ba118fb-fa31-45b6-918a-24dd21e641db
CHADHA AND CHADHA,3eee4db6-1892-433f-b391-a7d052a719fc
ATC Online LLP,852dccf8-b7f4-475b-a349-aa0a97837b58
AL HUDHA HAJ SERVICE PVT. LTD,d9e65934-4c6f-4494-b4db-137bd5f97d65
Association of Muslim Professionals,54a3c6dd-7ec2-461b-9939-1875763e98a4
CV Designers India Pvt Ltd,2369996a-f5ed-41f7-b3c1-cd19b79d8fce
Bellala and Raghavendra,04459d0a-09e2-498e-abfa-5923a51e5a26
cocktailz,aab796a3-bcf0-4338-aa54-dac7ff6e4c1f
TRDFIN Support Services Private Limited,944aacb7-542b-4b10-8cd2-5dd1099a8db9
NATUSERVE FOOD PACKSS PRIVATE LIMITED,574ef103-7c86-4af7-948e-5684d05ab4a7
Hyderabad Institute of Oncology Private Limited,2bc8e658-286b-4b68-98f3-7a8733997787
Mindlogicx Infratec Limited,7c6cb87f-5823-4f6d-8042-b3b51d52b63f
Sampoorna Feeds Pvt. Ltd,3b26ffb1-8c8d-4863-a277-87581eabe143
Sirius Management Consulting,599e5baf-6c1e-4f5c-bc2d-c726fc0adcdc
LANSUM ENPOINT DEVELOPERS,e2d1a953-aed7-49e5-a1f8-a176bc136b8e
TribolaTech India LLP,c6549a7a-dbfe-41fa-a8ce-59ea99ec7d63
7Rays Semiconductors Pvt Ltd,0af5065e-f9b4-45b5-9bb6-44c5e1afb8a8
AFRICURE PHARMACEUTICALS (INDIA) PRIVATE LIMITED,96f018e7-c8af-4645-b65b-1e41855e4959
Ashwathh Partners,2ea0eb43-1796-4b1b-b054-a60c8c4a707e
QUSTRAT DIGITAL PRIVATE LIMITED,2dc31db3-1a7e-47cf-9a36-3bbd08163bc9
Metronation Chennai Television Pvt. Ltd.,db51d49d-9126-40bf-a184-9b351b776c10
V-CHQ Business Services India Pvt Ltd,e24bd7d0-4149-4cc9-92c1-8801230a3d90
TEAM,a7160799-2667-4dc3-b029-97b1e0937c14
Epixel Web,4166362b-3eaa-4bf6-af5b-9456b0992c3a
95 Techno,ed2e5451-6171-452f-9ae4-5d4e6cc307f8
Technix Serv IT solutions,18350820-8110-4bb0-a673-b631f3aab2d8
Xavica Primary,aabeb3eb-005c-4099-b35b-4d04a396ed50
OTS Integration Services Pvt Ltd,450df855-f64a-49e1-9892-37f6366379a8
Astraea Solutions Pvt. Ltd,c043f805-00ce-4f56-8770-bc3468f13ada
Onsite Batteries,b35cedb9-41d4-4cac-9409-c625d8f5a734
PUKHRAJ LOGISTICS,29fa94c6-5f3c-4743-b56f-ff08f979cab6
Pradeep Computers,31c37d47-7603-4f19-b5a1-8e0c70277a9d
DTDC Express Ltd,46300bf6-058d-4b1f-8e4b-a422d6196e12
Theosys Infotech Pvt Ltd,55f5aae2-ca6a-4203-adba-3ff20a82b787
utthunga.com,3980f7fa-cefe-4bad-bc4d-e071a7870417
ABACULUS INDIA LLP,5beae877-16e6-4e97-a912-da33f282926a
Ajeet Management and Manpower Consultancy,dbb7c693-c4e2-46e2-81a0-53c9a7fb5438
Default Directory,50324121-0f0f-4bbc-908a-48b45c0cf25a
Africure Pharmaceuticals  Tanzania Ltd.,13034893-a750-4947-9aa5-e4a74f7033cf
AlgonoX Technologies,637323f1-6edd-4378-932d-d049922c68a1
takeooff,a76f8915-daa4-4991-a18a-58c9196aa879
Omm Montras Sales & Distributions Pvt. Ltd.,0f33aaf4-2dd5-4670-a1ba-7a3f0cc01940
Teknic Electromeconics Pvt Ltd,71e5b47b-75ef-4f48-bf1a-1b9f9617bd75
Brio Technologies - Solo,cdf32c04-caa4-4fd7-9baf-676ba7706e29
Data Semantics Pvt Ltd,86fb359e-1360-4ab3-b90d-2a68e8c007b9
SRIT INDIA PRIVATE LIMITED,ded387ba-889f-4b78-88bd-9228aca4ca2d
Brio Technologies Pvt Ltd,a283c257-9b2b-432c-a382-127ad270b2a5
TRDFIN Support Services Private Limited,ce869ded-002d-4b95-ac13-1496c7585c63
Oreops Framework Private Limited,aafcd781-1d8b-474e-ac43-7abbc3503e0f
Hytech Seed India Private Limited,ab083e68-34bf-4ffb-b7f0-c2360c3feb49
SOUTHERN SPECHEM LLP,42e4569a-ec09-4a67-b1ff-877eb0436d9f
Coronet Foods Pvt Ltd,2b72db0f-f7e0-4868-a826-2648f48477d5
ABSOLUTE BARBECUE PVT. LIMITED,c14676c2-2297-4766-ac91-266ffd443002
Mukunda Foods Private Limited,05ddaa7c-49b1-45fe-9f1a-3a0955dba2f7
SRIT INDIA PRIVATE LIMITED,4fc84c2e-5304-40e0-84e2-2fd86633213e
Brio demo for E1 promo,8a4bcfb7-96f0-45e5-a8f4-079121f7e4ba
Nagaraja Narayanappa,ec3e5227-4517-4eb4-a9be-09e4bafa8613
Accord Life Spec Pvt Ltd,4d71c3cc-4603-41e7-aa7e-449218c1e903
